id,OpenStatus
10651959,0.526196502494
2982134,0.553684784383
980881,0.623794095499
1075189,0.480570229251
10985086,0.440267406223
7470981,0.524336035163
9840723,0.553600236727
9666979,0.448429929619
4017565,0.591996173188
2957627,0.456600952264
5847627,0.647594168952
3713311,0.498193861559
2117541,0.544190886095
9224444,0.490019333949
10568081,0.494699959251
8110613,0.50672645022
246912,0.471485860037
10560949,0.562700673072
3341436,0.487262226519
6580530,0.408605642475
627649,0.527235753851
7745139,0.462853213168
8311330,0.473334483894
2013358,0.407559648464
5766839,0.492831179961
6427631,0.50672645022
10436766,0.629566848913
9513442,0.534519932258
9413207,0.526495729983
8665454,0.534519932258
7349397,0.440775138615
9740746,0.542695273203
3379150,0.551115098866
4038601,0.53910563042
4956505,0.442998711838
7973419,0.578523854516
8717841,0.470558449716
5008773,0.573981860284
11277029,0.4246662322
11476165,0.564850963122
8621839,0.522160865982
3949264,0.445676356356
9642922,0.590497928682
11521501,0.460377441938
2834944,0.533721639556
8752820,0.470558449716
1126006,0.528972827262
11610535,0.495587738564
8543938,0.442895633514
1195241,0.479104224475
6924519,0.431961719322
10139354,0.52625597972
5825434,0.437436275535
2041232,0.470558449716
1723327,0.487262226519
10650667,0.537290372516
8801131,0.581672439432
4702252,0.479940605092
9798513,0.504125843092
7525082,0.502775696208
7823845,0.499097479869
8598230,0.492829577453
10051678,0.443149101753
11731493,0.512293993638
8355662,0.503941966368
1786190,0.470169583185
7474328,0.591820119608
7295104,0.621888704815
747625,0.476936256358
4657505,0.496607209035
6901554,0.436859988523
3609442,0.459458743131
10430215,0.418391517092
1480104,0.460863292046
7388739,0.495587738564
5794588,0.464952021973
11301818,0.460993839056
10447656,0.407940719476
9592926,0.455415906956
2009454,0.475210815621
3243400,0.608805166326
6275552,0.428098287116
4107558,0.589027895654
3196199,0.523418556957
9384293,0.616513598236
291513,0.454399792311
10307266,0.501157237972
5766717,0.484453404994
523050,0.440501049857
3059913,0.584366019237
4007690,0.456605137081
2296364,0.600354888096
9004325,0.50930048908
7250070,0.412615312843
5502650,0.412603809451
1295000,0.727673868648
6802233,0.555354303809
7575818,0.542824182504
10032891,0.593695941126
5470956,0.492803313062
3615509,0.509510516838
9573818,0.496872611781
3398172,0.48210775861
7829038,0.434722828166
7030605,0.473334483894
1541157,0.475306566278
11126377,0.43089981386
5313198,0.51902982684
11281769,0.545587215538
9633135,0.438740679427
11503951,0.50672645022
5858701,0.435570111363
9338761,0.477103124629
2435036,0.430704116833
4303163,0.473334483894
265417,0.558149260304
9842325,0.496288864553
3946851,0.448429929619
11246421,0.50672645022
9117745,0.458587224688
1483531,0.508762976253
6984619,0.551302313354
4925359,0.518813555078
10423378,0.490066600862
5766453,0.434697006284
8364115,0.487304231032
10945080,0.484453404994
7380333,0.451223095726
10971957,0.448429929619
8453483,0.55174974773
7804067,0.501262316611
3365165,0.476390252444
6188821,0.444155425171
5533560,0.462241948603
5011766,0.537290372516
6411182,0.490045913763
10098356,0.467784235758
2549035,0.499885969547
4534246,0.540084613234
1032824,0.448518298464
2349270,0.576085679427
6350764,0.522254798988
5415115,0.437436275535
7342319,0.527638771154
6907874,0.494805932133
8271194,0.459500311537
7709790,0.565543004709
6063473,0.490019333949
8557509,0.49074002928
4003283,0.548722613105
9896320,0.532559314678
5579752,0.613331413917
7045246,0.41026726797
3618447,0.415678720829
7715740,0.455468235446
8148826,0.467784235758
3580681,0.476112167694
9270808,0.451249115669
6118617,0.521530878651
11088945,0.507477747218
7795399,0.45727755357
6992923,0.518315116726
11340335,0.467820860991
1523143,0.712021150555
10535962,0.40913954922
7112434,0.440075978704
7630596,0.412939578377
2218322,0.57309773818
8317340,0.587098663936
7949013,0.454879758576
983195,0.429230575293
4139845,0.470636986636
9197312,0.523958500389
37640,0.482585084921
6113516,0.442926113548
3308228,0.421242907934
10660101,0.539259900717
7479889,0.442926113548
7885214,0.449792338523
7650001,0.50722248939
8076138,0.444420311425
9332196,0.465964766028
1143783,0.50672645022
4335849,0.507130927642
5830649,0.50672645022
11068561,0.512320247536
10586516,0.476642149911
10299468,0.418350605667
371248,0.535806858662
6914753,0.537745024994
1840620,0.565780667708
5911445,0.49493400219
8460845,0.526222700124
3165483,0.449074566234
6262287,0.437544884275
1042114,0.451358402343
5815694,0.423781353581
7544648,0.443538089452
5382057,0.553879592117
5250751,0.468993895023
9170207,0.610686366489
8882691,0.481040118434
8522527,0.480092387326
4836391,0.579306964419
9324298,0.434826119237
5934947,0.405597841338
7723642,0.467784235758
6159506,0.567576602774
8520424,0.503941966368
6556738,0.453946406401
4874687,0.490019333949
7623884,0.58976405264
5314400,0.588778014011
448223,0.445027773059
11526960,0.4764586008
9992015,0.662180156605
11584670,0.423781353581
6861147,0.535429911275
10643712,0.629056861046
3296832,0.418350605667
8766730,0.558248299429
10723030,0.428669771288
1964807,0.433381692946
10397897,0.608257610999
6855000,0.465012012168
9526866,0.617029386889
5953041,0.51624265938
11185550,0.501157237972
9578619,0.492892612153
6417055,0.60218540208
10643992,0.449038311534
5559503,0.415642549739
5717519,0.429678700271
9105769,0.537797264797
2043532,0.459474214188
3011383,0.465461987812
7108850,0.498094301805
8830860,0.558108309373
4416412,0.442946855668
6834018,0.665847056454
6702086,0.48451639184
5566088,0.553874399158
2423335,0.501662066988
4569987,0.442817332016
2214431,0.580721524735
7729388,0.465012012168
3394805,0.438015776798
4137493,0.449304390498
10309214,0.424033406442
3966918,0.593441946335
10249245,0.564840631939
6691185,0.444151325414
10455928,0.478891330112
1537850,0.442998711838
623543,0.554398958999
6088339,0.488144282522
9884042,0.484453404994
2413471,0.52211980098
11066408,0.418350605667
11424827,0.412939578377
9086240,0.490644906193
7091125,0.55957453202
11742192,0.48003489305
9689373,0.418350605667
899725,0.492404608227
5615239,0.467225993919
3313294,0.46772673869
3918750,0.523418556957
3942397,0.485104424486
10201860,0.429689000377
10134292,0.437436275535
10329086,0.515097704896
5440293,0.506385189819
7376488,0.60537682113
4094725,0.455921487632
5545159,0.448429929619
11256464,0.433592219059
257416,0.508786033289
9830727,0.600042288408
3752900,0.563812584504
6203589,0.453636235957
3458577,0.47458179772
11676716,0.451186668252
3831370,0.531925271102
6638052,0.481764179869
11244045,0.510813224708
1775238,0.442926113548
10121223,0.556994870809
5801731,0.448429929619
8665500,0.50672645022
8344859,0.502993364681
7039542,0.474702459791
6419887,0.460516095495
10615998,0.434697006284
10439957,0.434758979397
9063829,0.44646579867
5026359,0.458326340057
7185980,0.462241948603
8828512,0.445915198292
7923565,0.463021129058
9710666,0.4249572403
10704833,0.470951599936
4683778,0.509790494631
8009357,0.528972827262
11489562,0.495587738564
8025232,0.437436275535
5398972,0.512740300556
7143526,0.60104735809
6146059,0.503941966368
7134750,0.531747360593
11580644,0.459474214188
11465588,0.546170835838
8828931,0.553858820209
3830747,0.451720920816
1997795,0.446901982784
10025657,0.505230568128
7387204,0.61861127798
1009110,0.422828803805
9976931,0.473344961944
2638410,0.61861127798
8768895,0.575759181814
8609521,0.459526409108
9043108,0.556609637051
1420432,0.473371157173
6922899,0.437570744382
147864,0.451728640205
7174555,0.86452219422
5768699,0.423781353581
8613288,0.478891330112
6622721,0.473334483894
3939217,0.481871184999
6702626,0.471674072081
2766387,0.586203949575
5321003,0.441210324821
8105033,0.51507670818
2540900,0.468583473955
8675396,0.527396467063
11157711,0.487992664404
8791846,0.443751137562
4335465,0.570308457737
6707657,0.481504352986
4672750,0.411198352014
2983097,0.429230575293
10013459,0.448440325784
3424399,0.474775695776
1327157,0.490956707807
9799444,0.495603499229
10225714,0.40548581553
4616019,0.528972827262
1541437,0.432802582333
5987291,0.467700841475
11463818,0.573981999891
216359,0.45260798538
9853803,0.517858488214
6840852,0.46117311603
4304460,0.438823166906
6366218,0.431961719322
4605113,0.478891330112
11299574,0.565754518437
10617092,0.428654330255
6061031,0.600042288408
1920220,0.453946406401
9381275,0.446673687914
11328730,0.465012012168
6760941,0.5006783345
7086654,0.515764454478
10594730,0.487298980458
11332292,0.446154195755
4205775,0.528972827262
5500719,0.43208548379
5818080,0.96602259599
8592724,0.574501209029
9859975,0.404963973514
7203385,0.509510516838
9517473,0.4404279608
1866965,0.581191538207
1077254,0.512425262445
3321592,0.446761990996
8122856,0.461648003972
5417946,0.457569642071
96757,0.554303217186
10032619,0.563772572838
5010160,0.482548088049
7825762,0.448944724453
8268767,0.491353753504
6205025,0.495587738564
10124380,0.647061492237
9304469,0.454874023376
10496498,0.470595100097
5143402,0.490839084856
4439499,0.564666773532
10942848,0.478256805144
8235630,0.498001221927
6960560,0.481918408663
3253326,0.493335483094
3206643,0.467424135703
8223466,0.535142251094
2063652,0.538011889332
124239,0.490119704366
9152698,0.569685945701
11478599,0.666809837423
638323,0.534766002102
4588134,0.416566871827
9757143,0.520639161721
7103038,0.481671799777
10278866,0.443667767428
10014335,0.434697006284
11067154,0.445686740267
11068895,0.432013286819
8110566,0.524567227353
6218399,0.41024184449
2335064,0.483288163941
11370976,0.575790836839
11076109,0.410343541285
7609528,0.418709297761
7657786,0.529884112889
8627039,0.46863206799
2961646,0.683970965966
2431814,0.470898786846
7874239,0.418401745124
9251959,0.454910576852
10875572,0.514609442001
7532526,0.448429929619
10808323,0.4722927322
7140613,0.478891330112
5567118,0.434908756168
10138629,0.431951405999
1423597,0.414639787195
10219497,0.465012012168
4628497,0.456708977474
10382020,0.503947220004
4306707,0.452727874527
9634540,0.445676356356
10497383,0.423904523331
5849851,0.573036037013
8948006,0.437436275535
5135325,0.456266222038
8826290,0.555488837128
5384063,0.496622743172
7677885,0.522097226515
7513304,0.511175391641
10921129,0.421073838107
5178520,0.50672645022
7657915,0.514273864835
5648250,0.423781353581
3902826,0.470558449716
9214819,0.498902224486
5138598,0.523418556957
6956613,0.53473954018
6565552,0.634074337368
8767600,0.483025895838
1822263,0.635024752584
4308056,0.476112167694
10927468,0.462318629978
7975900,0.554347487992
6267488,0.456954073037
2821040,0.56676680332
10049939,0.505276490772
211234,0.444833674453
11526808,0.473030743159
9925119,0.489972312004
11654689,0.634240296492
3335232,0.452680881051
9244461,0.402181577973
7596013,0.444539793067
10731791,0.435596075036
11216594,0.625312318979
4962084,0.530220767997
10526319,0.495015427797
9883755,0.451186668252
11658191,0.476185555796
9985318,0.503952473639
2168610,0.437079831527
10057089,0.50968908572
6720959,0.498645829891
11100636,0.426503733843
1481583,0.463523238143
8325482,0.529051371367
8000639,0.543731784896
11166510,0.478891330112
660175,0.478891330112
9705281,0.474175423931
1527366,0.473889984434
3080896,0.715661887024
6410048,0.585748766283
4319308,0.559356986851
11154649,0.518314965569
8231065,0.540058512149
10065793,0.449428800318
8352803,0.476112167694
9342292,0.440179365468
669764,0.475143905291
5074240,0.437436275535
6016327,0.473612160141
2912025,0.497298148998
8189673,0.452999082009
9778191,0.437436275535
5267785,0.453946406401
8332311,0.476207163697
7523205,0.581784938317
5149791,0.432785965341
4835400,0.417589148077
6171210,0.48152014965
9746874,0.520639161721
6852237,0.572655422244
1673183,0.498498531652
8459468,0.545295872741
2122585,0.463345108564
3575709,0.507151995596
10553227,0.441542086212
5687682,0.509888659777
9423767,0.516437214317
6154124,0.456708977474
3501850,0.47334546955
8454477,0.501887531891
4885736,0.471627182528
11611982,0.434697006284
7764573,0.544687034439
8896878,0.465012012168
11049849,0.488606852976
7690317,0.468045852156
6114948,0.470558449716
4538469,0.517858488214
7089315,0.438760934059
8809526,0.496300541302
7712775,0.532720798875
5997371,0.526196502494
8761973,0.519742255678
10582872,0.444482711263
10232529,0.459474214188
3314871,0.471946146376
584308,0.482012856959
10446927,0.533089629955
7000240,0.57748862533
6456405,0.484453404994
3357202,0.485645251558
7613227,0.470558449716
5483594,0.466560164905
8983586,0.493381138587
8556878,0.515181691226
11322879,0.462241948603
6714644,0.426570560923
9082717,0.827890336908
8270750,0.587608206487
118261,0.469160927854
7186104,0.415734432052
5591326,0.43203391423
9020330,0.543945990575
5772818,0.478157320566
10047402,0.440666356255
4272367,0.501719539353
6206933,0.502660677883
4905548,0.418371061239
8346119,0.456871083186
10280578,0.435771754034
8325956,0.492803313062
3479866,0.521055894342
7189706,0.531757826141
8924442,0.452295598426
11459640,0.501157237972
7489991,0.573036037013
6114789,0.512095495726
8760509,0.503941966368
6137722,0.591996173188
9388789,0.479930114088
10621009,0.471998915917
1593218,0.589783577815
8237476,0.465012012168
874256,0.545587215538
7997081,0.561032045828
7336202,0.501157237972
7344451,0.493023935168
8380542,0.67451533043
4827280,0.434805460569
8538307,0.459521189576
11733198,0.454618632143
9450156,0.410257098521
5590694,0.421171179082
10061575,0.442926113548
7748748,0.637037008838
8552097,0.618601361333
8551797,0.487262226519
5624217,0.584237440607
8786595,0.568530838615
9446216,0.404862694545
6971407,0.402227054678
11650275,0.529061843806
11308324,0.465447146009
3250413,0.504079124598
10347054,0.520649651733
7575858,0.507183588559
7109464,0.478985733639
2280479,0.650538454884
6297702,0.441210455078
1766449,0.559356986851
11653719,0.431550120858
4458,0.456099573442
6968811,0.487131415929
